,Open,High,Low,Close,Volume,Time,Date
3727413,3417.92,3417.92,3417.47,3417.47,4.29698021,07:17:00,2019-02-05
3727414,3418.46,3418.57,3418.46,3418.57,0.50651437,07:18:00,2019-02-05
3727415,3418.39,3419.42,3418.37,3419.42,7.61371895,07:19:00,2019-02-05
3727416,3419.54,3419.74,3419.38,3419.38,0.9578707000000001,07:20:00,2019-02-05
3727417,3417.78,3417.78,3417.78,3417.78,0.00583765,07:21:00,2019-02-05
3727418,3419.74,3419.74,3418.29,3418.59,5.91053227,07:22:00,2019-02-05
3727419,3418.59,3419.8,3418.59,3419.08,2.58793021,07:23:00,2019-02-05
3727420,3419.07,3419.99,3419.04,3419.99,0.83878569,07:24:00,2019-02-05
3727421,3419.09,3419.09,3419.09,3419.09,0.018002,07:25:00,2019-02-05
3727422,3419.09,3419.17,3418.22,3418.22,5.44348928,07:26:00,2019-02-05
3727423,3416.22,3419.01,3416.22,3419.01,7.12811643,07:27:00,2019-02-05
3727424,3416.04,3416.54,3415.33,3415.33,1.90602498,07:28:00,2019-02-05
3727425,3415.33,3416.13,3415.33,3416.13,0.49173071,07:29:00,2019-02-05
3727426,3415.8,3416.59,3415.67,3416.59,0.14014407,07:30:00,2019-02-05
3727427,3416.59,3416.59,3416.13,3416.56,1.04675894,07:31:00,2019-02-05
3727428,3417.11,3417.89,3417.11,3417.89,3.74823682,07:32:00,2019-02-05
3727430,3416.82,3417.89,3416.82,3417.89,0.33820166,07:34:00,2019-02-05
3727432,3416.83,3416.83,3416.83,3416.83,0.00582411,07:36:00,2019-02-05
3727433,3416.83,3416.83,3416.82,3416.82,0.91326533,07:37:00,2019-02-05
3727435,3416.13,3416.13,3416.13,3416.13,0.405,07:39:00,2019-02-05
3727436,3414.25,3415.59,3413.03,3413.03,17.07016579,07:40:00,2019-02-05
3727437,3414.34,3414.34,3414.34,3414.34,0.0515,07:41:00,2019-02-05
3727438,3415.47,3416.32,3415.47,3416.32,6.97625269,07:42:00,2019-02-05
3727439,3416.67,3416.67,3416.67,3416.67,0.027999999999999997,07:43:00,2019-02-05
3727440,3415.97,3415.97,3415.97,3415.97,0.14644119,07:44:00,2019-02-05
3727441,3417.17,3418.02,3417.17,3418.02,0.43687969,07:45:00,2019-02-05
3727442,3418.02,3418.37,3416.84,3416.84,0.88381134,07:46:00,2019-02-05
3727443,3418.29,3418.97,3418.18,3418.18,2.16748778,07:47:00,2019-02-05
3727444,3418.18,3418.18,3418.18,3418.18,0.114329,07:48:00,2019-02-05
3727446,3417.47,3417.47,3417.47,3417.47,0.03285,07:50:00,2019-02-05
3727447,3416.0,3416.0,3416.0,3416.0,0.12688976,07:51:00,2019-02-05
3727448,3416.0,3416.13,3416.0,3416.13,0.9848642,07:52:00,2019-02-05
3727450,3415.05,3415.05,3415.05,3415.05,0.10033901,07:54:00,2019-02-05
3727451,3415.07,3416.46,3414.75,3416.46,2.83948025,07:55:00,2019-02-05
3727453,3415.1,3415.4,3415.1,3415.4,2.18493321,07:57:00,2019-02-05
3727454,3416.29,3416.46,3416.29,3416.46,0.24279989,07:58:00,2019-02-05
3727455,3416.64,3417.46,3416.64,3417.46,1.42294593,07:59:00,2019-02-05
3727456,3416.6,3418.97,3416.6,3418.97,1.91755039,08:00:00,2019-02-05
3727457,3418.16,3418.16,3418.15,3418.15,0.886309,08:01:00,2019-02-05
3727458,3418.16,3418.97,3418.16,3418.97,1.85248861,08:02:00,2019-02-05
3727459,3418.97,3418.97,3418.1,3418.97,4.46978713,08:03:00,2019-02-05
3727462,3418.44,3418.44,3418.17,3418.17,2.50376858,08:06:00,2019-02-05
3727463,3418.18,3418.18,3417.29,3417.29,0.19345912,08:07:00,2019-02-05
3727464,3418.18,3418.18,3418.18,3418.18,0.04154,08:08:00,2019-02-05
3727465,3418.18,3418.18,3418.18,3418.18,0.204507,08:09:00,2019-02-05
3727468,3418.18,3419.28,3418.18,3418.59,0.9501937,08:12:00,2019-02-05
3727472,3418.1,3418.1,3416.04,3416.04,1.46352359,08:16:00,2019-02-05
3727473,3417.23,3418.93,3417.23,3418.56,2.43143417,08:17:00,2019-02-05
3727475,3416.13,3416.13,3414.42,3414.42,0.80670832,08:19:00,2019-02-05
3727476,3414.42,3414.42,3414.42,3414.42,0.00529168,08:20:00,2019-02-05
3727477,3414.51,3414.92,3414.51,3414.92,0.77919074,08:21:00,2019-02-05
3727478,3416.17,3417.62,3416.17,3417.62,0.50952716,08:22:00,2019-02-05
3727479,3417.62,3417.62,3417.62,3417.62,0.08352012,08:23:00,2019-02-05
3727481,3417.62,3417.62,3417.62,3417.62,0.00187581,08:25:00,2019-02-05
3727483,3417.62,3417.62,3417.62,3417.62,0.61852765,08:27:00,2019-02-05
3727484,3417.62,3417.62,3417.62,3417.62,0.05086015,08:28:00,2019-02-05
3727485,3416.9,3416.9,3416.9,3416.9,0.914991,08:29:00,2019-02-05
3727486,3417.62,3417.62,3417.62,3417.62,0.10209912,08:30:00,2019-02-05
3727487,3417.0,3417.0,3417.0,3417.0,0.01358794,08:31:00,2019-02-05
3727488,3417.0,3417.0,3417.0,3417.0,1.32085214,08:32:00,2019-02-05
3727489,3417.0,3417.0,3417.0,3417.0,0.08949612,08:33:00,2019-02-05
3727491,3417.0,3417.0,3416.69,3416.69,1.0064,08:35:00,2019-02-05
3727492,3416.37,3416.37,3416.13,3416.13,2.0,08:36:00,2019-02-05
3727493,3416.13,3417.0,3414.5,3414.5,2.56846408,08:37:00,2019-02-05
3727495,3414.42,3414.42,3414.22,3414.22,0.40700000000000003,08:39:00,2019-02-05
3727496,3414.22,3414.98,3413.28,3413.29,4.32119702,08:40:00,2019-02-05
3727497,3414.17,3414.17,3414.17,3414.17,0.002,08:41:00,2019-02-05
3727498,3414.17,3415.49,3414.17,3415.49,0.61067833,08:42:00,2019-02-05
3727499,3414.78,3414.78,3414.78,3414.78,0.09112451,08:43:00,2019-02-05
3727500,3414.78,3417.0,3414.78,3415.97,1.52403807,08:44:00,2019-02-05
3727501,3415.79,3415.79,3415.79,3415.79,0.45,08:45:00,2019-02-05
3727502,3415.69,3415.69,3415.69,3415.69,0.11679136,08:46:00,2019-02-05
3727503,3414.78,3415.72,3414.78,3415.72,0.66257628,08:47:00,2019-02-05
3727504,3414.78,3415.22,3414.78,3415.22,0.08104827,08:48:00,2019-02-05
3727506,3414.78,3414.78,3414.78,3414.78,0.04775915,08:50:00,2019-02-05
3727508,3414.78,3420.35,3414.42,3414.42,43.18168785,08:52:00,2019-02-05
3727509,3417.66,3417.66,3417.66,3417.66,0.09831000000000001,08:53:00,2019-02-05
3727510,3416.13,3416.13,3416.13,3416.13,0.01507261,08:54:00,2019-02-05
3727511,3416.02,3416.77,3415.73,3416.77,4.66147239,08:55:00,2019-02-05
3727512,3416.84,3416.84,3416.26,3416.26,0.963031,08:56:00,2019-02-05
3727513,3416.46,3416.46,3413.92,3413.92,5.7218325,08:57:00,2019-02-05
3727514,3416.46,3416.46,3416.46,3416.46,7.61969299,08:58:00,2019-02-05
3727515,3417.02,3417.02,3415.99,3415.99,0.047494999999999996,08:59:00,2019-02-05
3727516,3417.01,3417.01,3416.77,3416.77,2.56192325,09:00:00,2019-02-05
3727517,3416.77,3416.77,3416.04,3416.04,2.02471896,09:01:00,2019-02-05
3727518,3414.42,3414.58,3414.12,3414.12,4.00769468,09:02:00,2019-02-05
3727519,3416.13,3418.0,3416.13,3416.13,2.49733788,09:03:00,2019-02-05
3727520,3416.13,3417.93,3416.13,3417.85,2.34193912,09:04:00,2019-02-05
3727521,3417.22,3417.92,3417.22,3417.92,5.78,09:05:00,2019-02-05
3727523,3417.59,3417.59,3417.59,3417.59,0.74076771,09:07:00,2019-02-05
3727525,3417.59,3417.59,3417.59,3417.59,0.09767999999999999,09:09:00,2019-02-05
3727526,3417.59,3417.59,3416.91,3416.91,0.54815428,09:10:00,2019-02-05
3727527,3416.91,3417.02,3416.91,3417.02,1.48231794,09:11:00,2019-02-05
3727528,3416.38,3416.7,3416.13,3416.7,1.78441516,09:12:00,2019-02-05
3727529,3416.7,3416.7,3416.7,3416.7,0.76839347,09:13:00,2019-02-05
3727530,3416.56,3416.56,3416.56,3416.56,0.1345,09:14:00,2019-02-05
3727533,3417.35,3418.0,3417.35,3417.99,2.74482983,09:17:00,2019-02-05
3727534,3417.99,3418.0,3417.99,3417.99,1.15496205,09:18:00,2019-02-05
3727535,3417.99,3417.99,3417.25,3417.25,0.01590758,09:19:00,2019-02-05
3727536,3418.01,3418.02,3418.01,3418.02,0.25173432,09:20:00,2019-02-05
3727537,3418.02,3418.02,3418.02,3418.02,0.11520997,09:21:00,2019-02-05
3727538,3418.02,3418.02,3418.01,3418.01,0.66238352,09:22:00,2019-02-05
3727539,3418.02,3418.13,3418.02,3418.13,2.89490215,09:23:00,2019-02-05
3727540,3418.2,3420.09,3418.2,3420.09,6.60170424,09:24:00,2019-02-05
3727541,3419.96,3419.96,3419.96,3419.96,0.0737499,09:25:00,2019-02-05
3727542,3419.96,3419.96,3419.96,3419.96,0.49327964,09:26:00,2019-02-05
3727543,3419.52,3419.84,3418.15,3419.54,3.1620291000000003,09:27:00,2019-02-05
3727544,3419.7,3421.71,3418.96,3418.96,6.01369737,09:28:00,2019-02-05
3727545,3419.47,3420.71,3419.47,3420.0,5.57352124,09:29:00,2019-02-05
3727546,3420.0,3421.17,3420.0,3420.17,10.3529934,09:30:00,2019-02-05
3727547,3420.0,3420.0,3418.16,3418.16,8.34498446,09:31:00,2019-02-05
3727548,3418.27,3418.27,3418.15,3418.27,1.16357138,09:32:00,2019-02-05
3727549,3417.94,3417.94,3417.0,3417.0,2.95335563,09:33:00,2019-02-05
3727550,3416.99,3417.0,3416.29,3417.0,3.046303,09:34:00,2019-02-05
3727551,3416.55,3417.94,3416.55,3417.94,1.1,09:35:00,2019-02-05
3727553,3419.46,3419.46,3419.45,3419.45,1.20520342,09:37:00,2019-02-05
3727554,3419.46,3419.46,3419.28,3419.46,0.27818702,09:38:00,2019-02-05
3727555,3419.28,3419.28,3419.28,3419.28,0.08016000000000001,09:39:00,2019-02-05
3727557,3419.46,3420.0,3419.46,3420.0,9.23723206,09:41:00,2019-02-05
3727558,3420.21,3420.21,3420.21,3420.21,1.16578214,09:42:00,2019-02-05
3727559,3420.92,3427.73,3420.92,3426.24,5.01334918,09:43:00,2019-02-05
3727560,3424.64,3425.0,3424.64,3425.0,3.58752797,09:44:00,2019-02-05
3727561,3425.0,3425.0,3425.0,3425.0,1.58160603,09:45:00,2019-02-05
3727562,3425.6,3425.6,3425.6,3425.6,0.28117079,09:46:00,2019-02-05
3727563,3425.83,3429.35,3425.83,3428.62,8.26761093,09:47:00,2019-02-05
3727564,3429.79,3431.51,3427.32,3428.16,8.02240866,09:48:00,2019-02-05
3727565,3428.16,3428.16,3425.36,3425.36,2.18977995,09:49:00,2019-02-05
3727566,3425.09,3425.09,3424.67,3425.06,3.72206869,09:50:00,2019-02-05
3727567,3425.06,3425.06,3424.86,3424.86,0.18302428,09:51:00,2019-02-05
3727568,3425.27,3425.27,3424.17,3424.17,17.15257949,09:52:00,2019-02-05
3727569,3424.17,3424.17,3421.94,3421.94,2.93877761,09:53:00,2019-02-05
3727570,3422.59,3425.96,3422.59,3425.96,4.73484354,09:54:00,2019-02-05
3727571,3426.1,3434.04,3425.33,3434.04,109.04130090000001,09:55:00,2019-02-05
3727572,3434.04,3434.05,3426.83,3430.0,65.65639526,09:56:00,2019-02-05
3727573,3430.0,3430.0,3429.71,3429.71,42.44686838,09:57:00,2019-02-05
3727574,3429.9,3430.1,3429.76,3430.1,0.37521728,09:58:00,2019-02-05
3727575,3430.69,3430.69,3429.46,3429.46,1.28960325,09:59:00,2019-02-05
3727576,3429.46,3429.54,3428.1,3428.1,13.92066861,10:00:00,2019-02-05
3727577,3431.09,3431.61,3430.06,3430.06,6.55331456,10:01:00,2019-02-05
3727578,3428.96,3431.32,3428.96,3431.32,0.10135158,10:02:00,2019-02-05
3727579,3430.0,3430.0,3428.96,3428.96,1.76649255,10:03:00,2019-02-05
3727580,3428.19,3428.19,3426.84,3427.16,9.05822759,10:04:00,2019-02-05
3727581,3426.82,3426.82,3423.95,3426.65,1.74532363,10:05:00,2019-02-05
3727582,3425.5,3427.35,3425.5,3427.35,5.071711,10:06:00,2019-02-05
3727583,3427.15,3428.16,3421.01,3424.97,62.39201071,10:07:00,2019-02-05
3727584,3424.11,3426.5,3424.11,3426.5,0.258738,10:08:00,2019-02-05
3727585,3425.0,3425.0,3425.0,3425.0,0.00773287,10:09:00,2019-02-05
3727587,3424.64,3424.64,3423.59,3424.64,1.13768992,10:11:00,2019-02-05
3727588,3424.0,3424.0,3423.0,3423.0,2.67664731,10:12:00,2019-02-05
3727589,3422.85,3423.21,3422.0,3423.14,2.58917457,10:13:00,2019-02-05
3727590,3422.06,3422.17,3420.57,3420.57,10.06208069,10:14:00,2019-02-05
3727591,3421.7,3424.64,3421.7,3424.64,10.63217902,10:15:00,2019-02-05
3727592,3425.22,3425.37,3423.0,3423.5,5.52986822,10:16:00,2019-02-05
3727593,3424.0,3424.0,3424.0,3424.0,2.25035154,10:17:00,2019-02-05
3727594,3422.85,3422.85,3421.23,3421.23,1.58749105,10:18:00,2019-02-05
3727595,3421.71,3422.63,3421.71,3422.63,0.09528122,10:19:00,2019-02-05
3727596,3424.46,3425.63,3424.46,3425.63,0.30778103,10:20:00,2019-02-05
3727597,3424.58,3424.58,3421.14,3422.32,4.11428829,10:21:00,2019-02-05
3727598,3423.07,3424.81,3423.07,3424.81,2.99388903,10:22:00,2019-02-05
3727599,3424.81,3424.81,3423.83,3423.83,0.03239726,10:23:00,2019-02-05
3727600,3424.81,3424.81,3423.9,3423.9,0.51181775,10:24:00,2019-02-05
3727601,3424.81,3424.81,3424.81,3424.81,0.127877,10:25:00,2019-02-05
3727602,3424.81,3424.81,3424.81,3424.81,0.030044,10:26:00,2019-02-05
3727603,3422.85,3422.85,3421.94,3422.85,2.17488752,10:27:00,2019-02-05
3727604,3422.9,3423.61,3421.94,3423.61,2.86340023,10:28:00,2019-02-05
3727605,3421.94,3421.94,3421.94,3421.94,0.85,10:29:00,2019-02-05
3727606,3423.53,3424.03,3423.5,3424.03,3.2010368,10:30:00,2019-02-05
3727607,3424.03,3424.03,3423.58,3423.58,0.04664249,10:31:00,2019-02-05
3727608,3423.58,3423.58,3423.58,3423.58,1.27908802,10:32:00,2019-02-05
3727609,3424.31,3424.56,3424.31,3424.56,1.07847358,10:33:00,2019-02-05
3727610,3424.62,3424.81,3424.62,3424.66,4.62123238,10:34:00,2019-02-05
3727611,3424.69,3425.61,3424.62,3425.6,9.49885247,10:35:00,2019-02-05
3727612,3425.61,3427.8,3425.61,3427.4,17.01762897,10:36:00,2019-02-05
3727613,3427.55,3427.8,3427.4,3427.55,4.58416833,10:37:00,2019-02-05
3727614,3427.4,3427.4,3427.4,3427.4,3.59542167,10:38:00,2019-02-05
3727615,3426.06,3426.06,3426.06,3426.06,0.019103,10:39:00,2019-02-05
3727616,3426.61,3427.46,3425.91,3426.6,6.0,10:40:00,2019-02-05
3727617,3425.58,3425.98,3424.91,3424.91,1.43489574,10:41:00,2019-02-05
3727618,3425.66,3430.16,3425.65,3426.93,14.36817409,10:42:00,2019-02-05
3727619,3426.94,3428.16,3425.65,3427.4,3.56231676,10:43:00,2019-02-05
3727620,3427.4,3427.4,3426.92,3426.92,1.83376859,10:44:00,2019-02-05
3727621,3426.12,3427.18,3426.12,3427.18,0.35677682,10:45:00,2019-02-05
3727622,3428.26,3429.27,3427.17,3429.27,1.53227285,10:46:00,2019-02-05
3727623,3427.64,3427.64,3427.64,3427.64,0.54970625,10:47:00,2019-02-05
3727624,3427.64,3427.64,3427.64,3427.64,1.0,10:48:00,2019-02-05
3727625,3428.98,3429.27,3427.85,3427.85,6.69463191,10:49:00,2019-02-05
3727626,3428.49,3428.49,3427.85,3427.86,12.91656159,10:50:00,2019-02-05
3727627,3426.23,3426.75,3424.78,3426.75,3.23071171,10:51:00,2019-02-05
3727628,3426.75,3427.67,3425.45,3426.21,3.11869411,10:52:00,2019-02-05
3727629,3426.06,3427.15,3425.75,3426.53,1.86406392,10:53:00,2019-02-05
3727630,3426.37,3429.05,3426.37,3429.05,2.53038356,10:54:00,2019-02-05
3727631,3427.27,3427.66,3427.27,3427.66,0.25698453,10:55:00,2019-02-05
3727632,3428.11,3429.27,3428.04,3428.32,3.04102766,10:56:00,2019-02-05
3727633,3428.78,3428.78,3427.96,3427.96,0.52504933,10:57:00,2019-02-05
3727634,3427.78,3427.78,3426.73,3426.73,0.014961000000000002,10:58:00,2019-02-05
3727635,3426.37,3426.37,3426.37,3426.37,0.49023708,10:59:00,2019-02-05
3727636,3425.93,3427.44,3425.62,3427.44,0.28263516,11:00:00,2019-02-05
3727637,3428.24,3428.24,3427.44,3427.44,0.006585,11:01:00,2019-02-05
3727638,3427.44,3427.44,3426.86,3426.86,2.70522945,11:02:00,2019-02-05
3727640,3426.44,3426.44,3426.32,3426.32,0.06472381,11:04:00,2019-02-05
3727643,3426.32,3426.32,3426.32,3426.32,0.22255004,11:07:00,2019-02-05
3727644,3426.32,3426.32,3426.32,3426.32,0.27009619,11:08:00,2019-02-05
3727645,3426.32,3426.32,3426.32,3426.32,0.002,11:09:00,2019-02-05
3727646,3426.44,3426.44,3425.63,3425.63,1.05773836,11:10:00,2019-02-05
3727647,3425.63,3425.63,3423.43,3423.43,3.89582236,11:11:00,2019-02-05
3727648,3425.31,3425.31,3423.29,3423.29,0.2194978,11:12:00,2019-02-05
3727649,3421.76,3421.76,3421.76,3421.76,1.0162069999999999,11:13:00,2019-02-05
3727650,3421.72,3422.6,3420.94,3420.94,14.30495929,11:14:00,2019-02-05
3727652,3421.9,3421.9,3420.56,3420.56,0.3300378,11:16:00,2019-02-05
3727653,3421.79,3421.79,3419.96,3419.96,0.09329781,11:17:00,2019-02-05
3727654,3420.49,3420.57,3420.49,3420.57,2.17812572,11:18:00,2019-02-05
3727655,3420.46,3422.32,3420.46,3422.32,9.75255649,11:19:00,2019-02-05
3727656,3422.6,3422.6,3422.6,3422.6,0.20015964,11:20:00,2019-02-05
3727657,3423.92,3423.92,3423.92,3423.92,1.07946702,11:21:00,2019-02-05
3727658,3423.93,3423.93,3422.6,3422.6,0.42421915,11:22:00,2019-02-05
3727659,3422.74,3423.22,3419.15,3421.85,49.17460306,11:23:00,2019-02-05
3727660,3422.02,3422.02,3421.24,3422.02,1.09962891,11:24:00,2019-02-05
3727661,3420.0,3420.0,3420.0,3420.0,1.95482134,11:25:00,2019-02-05
3727662,3420.0,3420.0,3420.0,3420.0,0.04517866,11:26:00,2019-02-05
3727663,3422.75,3424.1,3422.75,3424.1,0.37646294,11:27:00,2019-02-05
3727666,3420.86,3423.75,3420.86,3423.75,2.30395929,11:30:00,2019-02-05
3727667,3423.44,3423.44,3423.44,3423.44,0.352853,11:31:00,2019-02-05
3727668,3423.43,3423.43,3422.47,3422.47,0.95632873,11:32:00,2019-02-05
3727670,3421.37,3422.42,3421.37,3422.42,2.53680641,11:34:00,2019-02-05
3727671,3421.69,3421.69,3421.69,3421.69,0.11233299999999999,11:35:00,2019-02-05
3727672,3421.69,3421.69,3421.69,3421.69,0.23321808,11:36:00,2019-02-05
3727673,3422.48,3422.48,3421.94,3421.94,0.03969278,11:37:00,2019-02-05
3727674,3422.93,3423.47,3422.48,3423.47,2.18019968,11:38:00,2019-02-05
3727677,3421.92,3422.2,3421.92,3422.2,0.84900969,11:41:00,2019-02-05
3727678,3422.2,3422.2,3422.2,3422.2,1.28430446,11:42:00,2019-02-05
3727679,3422.67,3423.47,3422.67,3423.36,1.505703,11:43:00,2019-02-05
3727681,3424.0,3424.0,3424.0,3424.0,0.06918808,11:45:00,2019-02-05
3727682,3423.36,3423.36,3422.26,3422.26,0.1543,11:46:00,2019-02-05
3727683,3423.23,3423.23,3423.14,3423.14,0.41534376,11:47:00,2019-02-05
3727684,3422.79,3422.79,3422.65,3422.65,0.01118511,11:48:00,2019-02-05
3727685,3422.5,3422.5,3422.5,3422.5,1.55877388,11:49:00,2019-02-05
3727686,3422.5,3423.18,3421.47,3423.18,4.12743874,11:50:00,2019-02-05
3727687,3421.47,3423.58,3421.47,3423.58,0.03996555,11:51:00,2019-02-05
3727688,3422.19,3423.22,3422.19,3423.22,3.54100644,11:52:00,2019-02-05
3727690,3423.22,3423.22,3423.22,3423.22,0.108244,11:54:00,2019-02-05
3727691,3423.22,3423.22,3423.22,3423.22,0.00650875,11:55:00,2019-02-05
3727692,3421.93,3421.93,3421.93,3421.93,2.49999924,11:56:00,2019-02-05
3727693,3422.5,3426.44,3422.5,3423.39,13.32807255,11:57:00,2019-02-05
3727694,3421.68,3421.68,3421.68,3421.68,0.002,11:58:00,2019-02-05
3727695,3421.06,3422.12,3421.06,3422.12,0.019339,11:59:00,2019-02-05
3727696,3422.22,3423.67,3422.22,3423.67,0.82108689,12:00:00,2019-02-05
3727697,3423.68,3423.68,3423.68,3423.68,0.0749,12:01:00,2019-02-05
3727698,3423.8,3425.09,3423.8,3424.96,1.77980328,12:02:00,2019-02-05
3727699,3425.0,3425.0,3425.0,3425.0,0.23481047,12:03:00,2019-02-05
3727700,3425.15,3425.15,3425.15,3425.15,0.00243201,12:04:00,2019-02-05
3727701,3424.96,3424.96,3423.67,3423.67,21.82519372,12:05:00,2019-02-05
3727702,3422.97,3424.21,3422.97,3423.32,0.366249,12:06:00,2019-02-05
3727703,3422.25,3423.63,3422.25,3423.63,0.79346085,12:07:00,2019-02-05
3727704,3424.13,3427.3,3423.1,3424.28,25.17485081,12:08:00,2019-02-05
3727705,3424.2,3428.32,3424.2,3428.32,20.0673,12:09:00,2019-02-05
3727706,3425.65,3428.9,3425.0,3428.9,12.92591844,12:10:00,2019-02-05
3727707,3425.92,3429.0,3424.86,3429.0,20.282369,12:11:00,2019-02-05
3727708,3425.69,3425.81,3423.1,3423.32,10.04038143,12:12:00,2019-02-05
3727709,3423.44,3428.0,3422.15,3427.0,20.43509617,12:13:00,2019-02-05
3727710,3426.15,3429.0,3423.72,3425.86,23.47505647,12:14:00,2019-02-05
3727711,3426.1,3429.0,3424.79,3427.94,15.43543404,12:15:00,2019-02-05
3727712,3426.57,3427.94,3423.71,3425.01,10.57547481,12:16:00,2019-02-05
3727713,3423.71,3425.8,3423.71,3424.21,7.46086409,12:17:00,2019-02-05
3727716,3423.24,3423.24,3423.24,3423.24,0.750514,12:20:00,2019-02-05
3727717,3422.6,3422.6,3421.41,3421.41,2.57019035,12:21:00,2019-02-05
3727718,3422.52,3422.99,3422.52,3422.99,0.1740432,12:22:00,2019-02-05
3727719,3422.27,3422.27,3421.92,3421.92,2.4322888,12:23:00,2019-02-05
3727720,3420.7,3420.7,3420.7,3420.7,0.3,12:24:00,2019-02-05
3727721,3421.92,3421.92,3421.92,3421.92,0.034950300000000004,12:25:00,2019-02-05
3727722,3421.92,3424.21,3421.92,3424.21,1.9,12:26:00,2019-02-05
3727723,3424.21,3425.5,3424.21,3425.0,2.32082691,12:27:00,2019-02-05
3727724,3425.0,3425.01,3425.0,3425.01,1.15892018,12:28:00,2019-02-05
3727725,3425.0,3425.0,3425.0,3425.0,1.82,12:29:00,2019-02-05
3727726,3425.01,3425.17,3425.0,3425.0,0.00539821,12:30:00,2019-02-05
3727728,3422.5,3423.41,3418.63,3422.07,3.8640556000000004,12:32:00,2019-02-05
3727729,3422.27,3422.27,3422.17,3422.22,2.44643948,12:33:00,2019-02-05
3727732,3421.58,3421.58,3419.46,3420.83,0.64894689,12:36:00,2019-02-05
3727733,3420.15,3420.15,3420.15,3420.15,0.14975181,12:37:00,2019-02-05
3727734,3420.83,3420.83,3420.83,3420.83,0.494684,12:38:00,2019-02-05
3727735,3420.83,3420.83,3419.42,3420.83,0.93411655,12:39:00,2019-02-05
3727736,3419.78,3419.78,3419.78,3419.78,0.08491934,12:40:00,2019-02-05
3727737,3419.78,3420.72,3418.69,3420.72,1.18533434,12:41:00,2019-02-05
3727738,3421.51,3421.51,3418.69,3420.0,1.27785384,12:42:00,2019-02-05
3727739,3419.96,3421.51,3418.57,3421.51,2.52553219,12:43:00,2019-02-05
3727741,3420.78,3420.78,3418.79,3418.79,0.05767275,12:45:00,2019-02-05
3727742,3420.06,3420.06,3420.06,3420.06,0.14162215,12:46:00,2019-02-05
3727743,3420.06,3420.06,3420.06,3420.06,0.70546827,12:47:00,2019-02-05
3727744,3420.07,3420.07,3420.07,3420.07,0.016413999999999998,12:48:00,2019-02-05
3727745,3418.57,3418.57,3418.57,3418.57,0.27055633,12:49:00,2019-02-05
3727747,3421.0,3421.99,3420.33,3420.33,5.10267271,12:51:00,2019-02-05
3727748,3421.13,3421.13,3420.38,3420.7,1.08745541,12:52:00,2019-02-05
3727749,3420.62,3422.46,3420.62,3420.67,1.94,12:53:00,2019-02-05
3727751,3421.19,3421.19,3420.0,3420.0,4.97939656,12:55:00,2019-02-05
3727752,3419.43,3422.08,3418.57,3422.08,5.87047447,12:56:00,2019-02-05
3727753,3421.52,3425.0,3421.52,3425.0,56.60128453,12:57:00,2019-02-05
3727754,3425.0,3425.0,3421.66,3421.73,15.96823371,12:58:00,2019-02-05
3727755,3421.73,3421.73,3420.78,3420.78,2.94288965,12:59:00,2019-02-05
3727756,3421.85,3421.85,3421.85,3421.85,0.45342,13:00:00,2019-02-05
3727757,3421.0,3421.0,3421.0,3421.0,0.07470828,13:01:00,2019-02-05
3727758,3421.26,3421.26,3421.26,3421.26,0.30991114,13:02:00,2019-02-05
3727759,3421.01,3421.59,3421.01,3421.59,3.05479063,13:03:00,2019-02-05
3727760,3421.51,3421.96,3421.51,3421.96,2.08307519,13:04:00,2019-02-05
3727761,3421.96,3424.17,3421.96,3422.84,7.60186784,13:05:00,2019-02-05
3727762,3423.0,3423.0,3422.32,3422.78,0.40129323,13:06:00,2019-02-05
3727763,3422.9,3423.58,3422.9,3423.58,5.59245095,13:07:00,2019-02-05
3727764,3424.1,3426.41,3423.83,3423.83,6.90644928,13:08:00,2019-02-05
3727765,3423.06,3423.06,3422.32,3422.32,3.57331795,13:09:00,2019-02-05
3727766,3423.14,3423.14,3420.98,3422.58,5.27334379,13:10:00,2019-02-05
3727767,3422.58,3422.58,3421.8,3421.8,0.24614369,13:11:00,2019-02-05
3727768,3421.8,3421.8,3421.79,3421.79,2.28509338,13:12:00,2019-02-05
3727769,3421.25,3421.6,3421.25,3421.6,2.09294073,13:13:00,2019-02-05
3727770,3421.6,3421.6,3421.6,3421.6,0.03578966,13:14:00,2019-02-05
3727771,3421.6,3422.95,3421.6,3422.95,8.74027376,13:15:00,2019-02-05
3727773,3421.53,3421.53,3420.54,3421.53,2.64089793,13:17:00,2019-02-05
3727774,3420.99,3420.99,3420.45,3420.45,0.223879,13:18:00,2019-02-05
3727775,3421.11,3421.64,3420.28,3420.28,1.89756532,13:19:00,2019-02-05
3727776,3420.28,3421.82,3420.23,3420.85,3.96731434,13:20:00,2019-02-05
3727777,3420.71,3420.71,3420.71,3420.71,1.04034767,13:21:00,2019-02-05
3727778,3420.71,3420.71,3420.71,3420.71,3.49774438,13:22:00,2019-02-05
3727779,3420.7,3420.7,3420.7,3420.7,0.008205,13:23:00,2019-02-05
3727780,3420.7,3420.7,3420.7,3420.7,0.28179499999999996,13:24:00,2019-02-05
3727781,3420.71,3420.72,3420.71,3420.72,0.62913562,13:25:00,2019-02-05
3727782,3421.8,3421.8,3421.8,3421.8,0.0073,13:26:00,2019-02-05
3727783,3421.8,3421.8,3421.72,3421.8,3.17231868,13:27:00,2019-02-05
3727784,3421.81,3421.89,3421.81,3421.89,1.38125547,13:28:00,2019-02-05
