,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Mar 19, 2019",0.05210599999999999,0.052440999999999995,0.049761,0.050069,2892788,52579682
1,"Mar 18, 2019",0.050518,0.053407,0.049443,0.052163,4542225,54778776
2,"Mar 17, 2019",0.048917,0.051247,0.048231,0.050414,2695284,52942097
3,"Mar 16, 2019",0.04943,0.050344,0.047826,0.049000999999999996,2238361,51458427
4,"Mar 15, 2019",0.046713,0.050369,0.046592,0.049305,3140564,51777315
5,"Mar 14, 2019",0.047505,0.048217,0.045933999999999996,0.047663,2806305,50053281
6,"Mar 13, 2019",0.047112,0.048215,0.045521,0.047686,2393180,50076605
7,"Mar 12, 2019",0.044719,0.0483,0.043416,0.04705,2711497,49409034
8,"Mar 11, 2019",0.047794,0.049099000000000004,0.043926,0.044725,3162328,46967610
9,"Mar 10, 2019",0.04747,0.048401,0.045829,0.047799,3213151,50195819
10,"Mar 09, 2019",0.044767,0.049772000000000004,0.04408,0.047615,10519554,50002927
11,"Mar 08, 2019",0.041741,0.049453,0.041741,0.04503,13560293,47288090
12,"Mar 07, 2019",0.042057,0.042292,0.04142,0.041637,2536932,43725207
13,"Mar 06, 2019",0.043143,0.043487,0.041631,0.042136,2452502,44248625
14,"Mar 05, 2019",0.039911,0.044136,0.039512,0.043168,3487523,45332738
15,"Mar 04, 2019",0.041128,0.041809,0.038228,0.039908,3166266,41909325
16,"Mar 03, 2019",0.042795,0.043059,0.039987,0.041163,2544800,43226886
17,"Mar 02, 2019",0.042618,0.043147000000000005,0.040263,0.042747,4325396,44890774
18,"Mar 01, 2019",0.043751,0.045791000000000005,0.042582,0.042727,5605860,44869394
19,"Feb 28, 2019",0.042658999999999996,0.04432,0.041315,0.043854000000000004,7355346,46053420
20,"Feb 27, 2019",0.049761,0.053114,0.041292,0.042852,17867199,45000473
21,"Feb 26, 2019",0.036851,0.055166999999999994,0.035633,0.049183,32528044,51648798
22,"Feb 25, 2019",0.035955,0.037872,0.035229,0.036498,1704504,38327820
23,"Feb 24, 2019",0.037862,0.041162,0.035407,0.035979000000000004,2296980,37783072
24,"Feb 23, 2019",0.037737,0.039675999999999996,0.036052,0.038473,2056285,40401951
25,"Feb 22, 2019",0.037114999999999995,0.039758999999999996,0.035982,0.038551999999999996,1238491,40485491
26,"Feb 21, 2019",0.038367,0.039016,0.036235,0.036235,1628645,38051794
27,"Feb 20, 2019",0.038766,0.039498,0.037395,0.038807,1549778,40752360
28,"Feb 19, 2019",0.039193,0.039628,0.037043,0.038514,2201277,40445062
29,"Feb 18, 2019",0.035594,0.040047,0.035594,0.039358,2057740,41331354
30,"Feb 17, 2019",0.037286,0.037655,0.035509,0.035995,2180910,37800030
31,"Feb 16, 2019",0.034881999999999996,0.038423,0.034128,0.037274,3195915,39143455
32,"Feb 15, 2019",0.034612000000000004,0.036061,0.032964999999999994,0.034851,1333716,36598389
33,"Feb 14, 2019",0.034681000000000003,0.035852999999999996,0.033143,0.034062,1830432,35769509
34,"Feb 13, 2019",0.034964999999999996,0.035994,0.034592000000000005,0.034702,1722455,36442229
35,"Feb 12, 2019",0.033948,0.035912,0.033604,0.034999,1693130,36753637
36,"Feb 11, 2019",0.034994,0.035348000000000004,0.033464999999999995,0.033946,1634592,35647727
37,"Feb 10, 2019",0.034992,0.03561,0.034026999999999995,0.034967000000000005,1244188,36720324
38,"Feb 09, 2019",0.03567,0.035765,0.034446,0.034988,1239386,36742281
39,"Feb 08, 2019",0.032796,0.036564,0.031943,0.035666,1913214,37454220
40,"Feb 07, 2019",0.031844,0.033082,0.031764999999999995,0.032052,920000,33658653
41,"Feb 06, 2019",0.035398,0.035858999999999995,0.031586,0.032316000000000004,2250483,33936830
42,"Feb 05, 2019",0.032762,0.035272000000000005,0.032755,0.03497,1842135,36723418
43,"Feb 04, 2019",0.033692,0.033996,0.03263,0.032848,997220,34494800
44,"Feb 03, 2019",0.034062,0.035611000000000004,0.032931999999999996,0.0338,1315105,35494785
45,"Feb 02, 2019",0.034662,0.035477999999999996,0.033678,0.035427999999999994,1008128,37204501
