,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Mar 19, 2019",1.01,1.01,0.9829600000000001,0.996242,40748124,95088693
1,"Mar 18, 2019",0.9945309999999999,1.01,0.9844069999999999,1.01,41839875,95977119
2,"Mar 17, 2019",0.9966950000000001,1.0,0.960433,0.997215,35550887,95037421
3,"Mar 16, 2019",0.996365,1.01,0.982793,0.997252,17621664,93345696
4,"Mar 15, 2019",0.999449,1.01,0.980126,0.995957,23112637,93011702
5,"Mar 14, 2019",0.992074,1.01,0.992074,1.0,20996721,92976759
6,"Mar 13, 2019",0.99016,1.01,0.9864879999999999,0.995236,22082835,92443914
7,"Mar 12, 2019",0.99808,1.01,0.9864120000000001,0.989467,24039176,87912034
8,"Mar 11, 2019",0.9943139999999999,1.0,0.9895700000000001,0.998064,53559770,88675834
9,"Mar 10, 2019",0.9987590000000001,0.9999530000000001,0.988043,0.9931639999999999,29095519,88240528
10,"Mar 09, 2019",0.985682,1.01,0.9841979999999999,0.9991049999999999,34301166,88768365
11,"Mar 08, 2019",0.991149,0.999181,0.971094,0.985922,32229107,87597022
12,"Mar 07, 2019",0.997033,1.0,0.984008,0.990093,29528233,87967643
13,"Mar 06, 2019",1.01,1.02,0.991233,0.995215,30651533,88422674
14,"Mar 05, 2019",1.01,1.02,1.0,1.01,35787984,90087232
15,"Mar 04, 2019",0.9809899999999999,1.01,0.9809899999999999,1.01,32030396,89748444
16,"Mar 03, 2019",1.01,1.01,0.95321,0.9849610000000001,29452291,87511696
17,"Mar 02, 2019",1.0,1.02,1.0,1.01,33347329,89619301
18,"Mar 01, 2019",1.01,1.02,1.0,1.0,50635548,88252591
19,"Feb 28, 2019",1.02,1.02,1.01,1.01,48536662,88812408
20,"Feb 27, 2019",0.9920110000000001,1.03,0.985316,1.02,113474730,89681616
21,"Feb 26, 2019",1.0,1.01,0.983824,0.994024,28329318,86779508
22,"Feb 25, 2019",0.971194,1.02,0.971194,1.0,38516269,88076106
23,"Feb 24, 2019",1.01,1.02,0.972038,0.9725739999999999,37895100,81942455
24,"Feb 23, 2019",1.01,1.04,0.996419,1.01,39339748,84866833
25,"Feb 22, 2019",1.0,1.03,0.996359,1.01,34287111,82300897
26,"Feb 21, 2019",1.01,1.01,0.997878,1.01,38259873,82088247
27,"Feb 20, 2019",0.964051,1.02,0.962059,1.01,31578681,81395764
28,"Feb 19, 2019",1.01,1.03,0.970827,0.970827,20023748,78061592
29,"Feb 18, 2019",1.02,1.03,0.9907870000000001,1.01,17502791,80343212
30,"Feb 17, 2019",0.9853959999999999,1.02,0.9831709999999999,1.02,15621363,80707173
31,"Feb 16, 2019",0.979175,0.993223,0.977675,0.988266,12923182,77534984
32,"Feb 15, 2019",0.9973559999999999,1.01,0.9765799999999999,0.9783370000000001,13726961,76578877
33,"Feb 14, 2019",0.978491,1.01,0.9701629999999999,0.997353,13201632,77962908
34,"Feb 13, 2019",1.02,1.02,0.967757,0.978391,13708396,76326531
35,"Feb 12, 2019",0.9992,1.02,0.992919,1.02,13029215,78933522
36,"Feb 11, 2019",1.01,1.01,0.9932270000000001,0.999669,10813324,77185692
