,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Mar 19, 2019",0.049657,0.051454,0.048555,0.050136,4235643,72708184
1,"Mar 18, 2019",0.046311,0.05016,0.046107999999999996,0.049664,3949190,72017155
2,"Mar 17, 2019",0.046335,0.047569,0.044752,0.046255000000000004,1233595,67068167
3,"Mar 16, 2019",0.050270999999999996,0.050270999999999996,0.045344999999999996,0.04628,2987024,67097924
4,"Mar 15, 2019",0.048874,0.051208000000000004,0.048874,0.050342000000000005,1320700,71037111
5,"Mar 14, 2019",0.049333,0.051734,0.048169,0.049279,2961876,69530403
6,"Mar 13, 2019",0.058839999999999996,0.059627,0.048791,0.049177,4839105,69379426
7,"Mar 12, 2019",0.060529,0.061611,0.056091999999999996,0.058637,8763294,82719193
8,"Mar 11, 2019",0.059171,0.064657,0.054953999999999996,0.060804,13923875,85766794
9,"Mar 10, 2019",0.055622000000000005,0.06104,0.049086000000000005,0.057916999999999996,8288571,81686650
10,"Mar 09, 2019",0.048522,0.068584,0.048522,0.056159,28349579,79200419
11,"Mar 08, 2019",0.034939,0.068163,0.034939,0.048764999999999996,34645212,68766197
12,"Mar 07, 2019",0.031543,0.03428,0.031494,0.03428,3056272,48456059
13,"Mar 06, 2019",0.032277999999999994,0.032277999999999994,0.031024,0.031911,2509783,45101548
14,"Mar 05, 2019",0.031439,0.032801,0.030557,0.032317,2597616,45671127
15,"Mar 04, 2019",0.034415,0.035653,0.030179,0.031258999999999995,5833033,44172144
16,"Mar 03, 2019",0.032014,0.034415,0.03166,0.034312999999999996,4132187,48482825
17,"Mar 02, 2019",0.031201,0.032522,0.029947,0.031531,2370993,44548568
18,"Mar 01, 2019",0.031383999999999995,0.032126999999999996,0.030702999999999998,0.031299,3974830,44215780
19,"Feb 28, 2019",0.029368000000000002,0.031474,0.029058999999999998,0.031376999999999995,2611861,44322285
20,"Feb 27, 2019",0.029414999999999997,0.030144999999999998,0.028827,0.029327,1426403,41422189
