,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Mar 19, 2019",0.16856500000000002,0.172003,0.168028,0.17036300000000001,4796511,47701759
1,"Mar 18, 2019",0.173037,0.178359,0.167302,0.168179,10604865,47090064
2,"Mar 17, 2019",0.170345,0.173708,0.166384,0.172797,4837990,48383287
3,"Mar 16, 2019",0.170579,0.172085,0.16789,0.17036199999999999,4837467,47701327
4,"Mar 15, 2019",0.169793,0.171925,0.166986,0.17060899999999998,4363332,47770645
5,"Mar 14, 2019",0.175101,0.175101,0.163437,0.170096,6426984,47626786
6,"Mar 13, 2019",0.173022,0.183052,0.168227,0.175136,11261151,49038139
7,"Mar 12, 2019",0.17230299999999998,0.173947,0.162416,0.17241199999999998,9299314,48275338
8,"Mar 11, 2019",0.168754,0.176399,0.165799,0.172307,10911665,48246007
9,"Mar 10, 2019",0.170165,0.173781,0.162645,0.168218,7589524,47101139
10,"Mar 09, 2019",0.162109,0.175742,0.159629,0.169852,14000992,47558576
11,"Mar 08, 2019",0.157949,0.164659,0.15429,0.161977,10043371,45353615
12,"Mar 07, 2019",0.152353,0.160172,0.148585,0.157643,7558597,44140151
13,"Mar 06, 2019",0.146722,0.15266500000000002,0.14543499999999998,0.15218199999999998,5505871,42611097
14,"Mar 05, 2019",0.13936800000000002,0.14816300000000002,0.13678800000000002,0.147062,6856659,41177269
15,"Mar 04, 2019",0.148019,0.148465,0.134777,0.138977,8491412,38913637
16,"Mar 03, 2019",0.15472,0.15701099999999998,0.14793900000000001,0.148303,4946282,41524879
17,"Mar 02, 2019",0.161029,0.161029,0.152843,0.154828,6026515,43351724
18,"Mar 01, 2019",0.15376700000000001,0.164888,0.153361,0.16109500000000002,6486433,45106522
19,"Feb 28, 2019",0.159135,0.163991,0.151275,0.153669,7646872,43027324
20,"Feb 27, 2019",0.166213,0.170238,0.15232300000000001,0.159578,13609625,44681813
21,"Feb 26, 2019",0.143537,0.173681,0.142271,0.170388,20546716,47708581
22,"Feb 25, 2019",0.133994,0.145505,0.132999,0.143817,7998406,40268759
23,"Feb 24, 2019",0.14568599999999998,0.164877,0.127022,0.13259400000000002,15442927,37126333
24,"Feb 23, 2019",0.137152,0.151072,0.136197,0.14585599999999999,11718723,40839632
25,"Feb 22, 2019",0.13518,0.13775,0.132996,0.137403,3398693,38472867
26,"Feb 21, 2019",0.142261,0.145396,0.13301500000000002,0.13556300000000002,7286659,37957605
27,"Feb 20, 2019",0.12770499999999999,0.14358900000000002,0.125184,0.14260899999999999,12190062,39930633
28,"Feb 19, 2019",0.127706,0.131246,0.123424,0.127904,5109179,35813024
29,"Feb 18, 2019",0.121902,0.12784,0.11930299999999999,0.12784,6092257,35795107
30,"Feb 17, 2019",0.137721,0.137721,0.118237,0.122482,15117175,34294972
31,"Feb 16, 2019",0.112126,0.14915499999999998,0.112126,0.137649,32049289,38541587
32,"Feb 15, 2019",0.10898699999999999,0.11638,0.10828399999999999,0.112006,4559144,31361746
33,"Feb 14, 2019",0.10848,0.10980899999999999,0.10625899999999999,0.10869300000000001,2393537,30434038
34,"Feb 13, 2019",0.10846700000000001,0.11066600000000001,0.10703,0.10880899999999999,2510236,30466481
35,"Feb 12, 2019",0.107974,0.109324,0.10588900000000001,0.10834400000000001,2381648,30336446
36,"Feb 11, 2019",0.111536,0.11196300000000001,0.107626,0.10808800000000002,2468604,30264635
37,"Feb 10, 2019",0.10919300000000001,0.111409,0.104098,0.111252,3659869,31150657
38,"Feb 09, 2019",0.11133699999999999,0.11151099999999999,0.10890999999999999,0.109294,2358384,30602348
39,"Feb 08, 2019",0.104127,0.112349,0.103523,0.11144000000000001,4698988,31203186
40,"Feb 07, 2019",0.100207,0.11007,0.099949,0.102577,4791772,28721451
41,"Feb 06, 2019",0.099298,0.103027,0.0954,0.100257,2970436,28071917
42,"Feb 05, 2019",0.099802,0.100976,0.097589,0.099115,1759821,27752160
43,"Feb 04, 2019",0.09926499999999999,0.101525,0.098462,0.100073,1755071,28020560
44,"Feb 03, 2019",0.102003,0.102395,0.098221,0.098984,1563775,27715635
45,"Feb 02, 2019",0.100487,0.102256,0.099381,0.101979,1473318,28554047
46,"Feb 01, 2019",0.09929099999999999,0.102226,0.09761900000000001,0.10065,2034236,28182040
47,"Jan 31, 2019",0.105295,0.11026300000000001,0.098219,0.099038,4646057,27730703
48,"Jan 30, 2019",0.10389300000000001,0.105656,0.101734,0.105353,2030691,29498911
49,"Jan 29, 2019",0.105798,0.105798,0.099355,0.10396500000000002,2747182,29110187
50,"Jan 28, 2019",0.10532000000000001,0.10732799999999999,0.09850199999999999,0.105334,4140702,29493569
51,"Jan 27, 2019",0.109642,0.109953,0.104025,0.105254,2588166,29471180
52,"Jan 26, 2019",0.112295,0.113392,0.10821900000000001,0.109698,2447755,30715575
53,"Jan 25, 2019",0.11981099999999999,0.11981099999999999,0.109649,0.11231600000000001,4809943,31448556
54,"Jan 24, 2019",0.108998,0.125278,0.10871900000000001,0.11861,9146295,33210701
55,"Jan 23, 2019",0.11196099999999999,0.114255,0.108324,0.108832,3609393,30472822
56,"Jan 22, 2019",0.10926500000000001,0.112946,0.104255,0.11201099999999999,2683640,31363135
57,"Jan 21, 2019",0.10882599999999999,0.112177,0.106781,0.112176,2425546,31409219
58,"Jan 20, 2019",0.11436199999999999,0.118402,0.106728,0.107912,3744827,30215498
59,"Jan 19, 2019",0.108253,0.11861,0.108253,0.114353,4060399,32018904
60,"Jan 18, 2019",0.113049,0.11381199999999998,0.10669300000000001,0.10799,2523189,30237208
61,"Jan 17, 2019",0.109609,0.117346,0.10931800000000001,0.11321500000000001,4773381,31700234
62,"Jan 16, 2019",0.103105,0.11084100000000001,0.102877,0.109632,2868115,30696866
63,"Jan 15, 2019",0.107553,0.10894000000000001,0.10191499999999999,0.103192,1966695,28893783
64,"Jan 14, 2019",0.099877,0.10906400000000001,0.099877,0.107619,2445198,30133424
65,"Jan 13, 2019",0.105762,0.11015799999999999,0.09932300000000001,0.099399,2613764,27831782
66,"Jan 12, 2019",0.104824,0.107646,0.103414,0.10603499999999999,1900634,29689937
67,"Jan 11, 2019",0.105397,0.108524,0.1033,0.10575699999999999,2051793,29612016
68,"Jan 10, 2019",0.12101500000000001,0.12421600000000001,0.101261,0.105518,4027708,29544909
69,"Jan 09, 2019",0.119743,0.123525,0.119743,0.120974,2608220,33872795
70,"Jan 08, 2019",0.120557,0.12258800000000002,0.118119,0.120403,2560285,33712741
71,"Jan 07, 2019",0.126224,0.127681,0.11980199999999999,0.120145,3013176,33640574
72,"Jan 06, 2019",0.11705499999999999,0.133108,0.11171099999999999,0.127002,4491096,35560648
73,"Jan 05, 2019",0.120707,0.123919,0.117551,0.117664,3345069,32946011
74,"Jan 04, 2019",0.117301,0.124422,0.116896,0.12212200000000001,4345316,34194190
75,"Jan 03, 2019",0.11846199999999998,0.119447,0.113777,0.116651,4138720,32662215
76,"Jan 02, 2019",0.113739,0.119903,0.11213900000000002,0.11846300000000001,3179646,33169683
77,"Jan 01, 2019",0.10742,0.119092,0.10716099999999999,0.113696,3704200,31834841
78,"Dec 31, 2018",0.11389400000000001,0.11697,0.10688099999999999,0.10741700000000001,2025440,30076674
79,"Dec 30, 2018",0.11424000000000001,0.11600899999999999,0.112344,0.113725,1692230,31843126
80,"Dec 29, 2018",0.118381,0.11951300000000001,0.11368099999999999,0.11368099999999999,2154992,31830621
81,"Dec 28, 2018",0.10485699999999999,0.11881400000000002,0.10485699999999999,0.117775,3390744,32976933
82,"Dec 27, 2018",0.11599200000000001,0.11720599999999999,0.103939,0.10518599999999999,2036444,29452163
83,"Dec 26, 2018",0.11561099999999999,0.11989000000000001,0.11191400000000001,0.115462,3066906,32329431
84,"Dec 25, 2018",0.12953299999999998,0.131184,0.110948,0.115282,4041783,32279046
85,"Dec 24, 2018",0.132847,0.145463,0.129261,0.129261,6207235,36192980
86,"Dec 23, 2018",0.133971,0.136042,0.128646,0.132546,4725466,37112800
87,"Dec 22, 2018",0.12268699999999999,0.133456,0.12268699999999999,0.13028499999999998,5359606,36479918
88,"Dec 21, 2018",0.128821,0.136017,0.117708,0.12303199999999999,7462727,34448943
89,"Dec 20, 2018",0.11531500000000001,0.136573,0.11253599999999998,0.12922,6228366,36181596
90,"Dec 19, 2018",0.112447,0.12181600000000001,0.110784,0.11598299999999999,4435075,32475371
91,"Dec 18, 2018",0.10923599999999999,0.114121,0.10413499999999999,0.111948,3305432,31345384
92,"Dec 17, 2018",0.100237,0.11305799999999999,0.100237,0.109294,2558517,30602317
93,"Dec 16, 2018",0.099977,0.10435699999999999,0.099192,0.100625,1856502,28175129
94,"Dec 15, 2018",0.09979600000000001,0.10410799999999999,0.097609,0.099927,2630736,27979466
95,"Dec 14, 2018",0.10439200000000001,0.10670999999999999,0.098893,0.100231,2277966,28064683
96,"Dec 13, 2018",0.10800599999999999,0.110765,0.102903,0.104251,2365914,29190320
97,"Dec 12, 2018",0.108249,0.116487,0.10621400000000002,0.10804200000000001,2683734,30251878
98,"Dec 11, 2018",0.119323,0.119323,0.106148,0.108293,2617714,30321972
99,"Dec 10, 2018",0.131656,0.13555799999999998,0.117052,0.119495,5172623,33458607
100,"Dec 09, 2018",0.10864000000000001,0.131113,0.105931,0.12985,7243608,36358138
101,"Dec 08, 2018",0.10939700000000001,0.113179,0.103402,0.10883499999999999,2618813,30473760
102,"Dec 07, 2018",0.11240399999999999,0.112924,0.09967100000000001,0.10934300000000001,4747046,30616003
103,"Dec 06, 2018",0.11998299999999999,0.12338199999999999,0.111804,0.11181600000000001,3446432,31308375
104,"Dec 05, 2018",0.12604400000000002,0.126327,0.11928,0.120172,2643995,33648251
105,"Dec 04, 2018",0.128858,0.130651,0.12188900000000001,0.125581,2936471,35162711
106,"Dec 03, 2018",0.13989400000000002,0.142068,0.127274,0.129097,4021035,36147189
107,"Dec 02, 2018",0.140713,0.14364000000000002,0.133184,0.139824,5105700,39150584
