,Date,Open*,High,Low,Close**,Volume,Market Cap
0,"Mar 19, 2019",1.08,1.1,1.06,1.09,1280629,121885169
1,"Mar 18, 2019",1.09,1.15,1.03,1.08,2046175,120953721
2,"Mar 17, 2019",1.11,1.12,1.07,1.09,1298852,122880226
3,"Mar 16, 2019",1.14,1.14,1.05,1.1,2782046,123794431
4,"Mar 15, 2019",1.01,1.19,0.997066,1.13,9362187,127289447
5,"Mar 14, 2019",1.07,1.1,0.9758680000000001,1.02,5494450,114174089
6,"Mar 13, 2019",0.928126,1.54,0.9165280000000001,1.07,44080916,120129710
7,"Mar 12, 2019",0.899791,0.9857969999999999,0.889843,0.927025,1937233,103916150
8,"Mar 11, 2019",0.928248,0.9333549999999999,0.8926950000000001,0.8987729999999999,1408925,100730552
9,"Mar 10, 2019",0.9512120000000001,0.961881,0.9220709999999999,0.927241,816452,103913583
10,"Mar 09, 2019",0.9082629999999999,0.952462,0.9046420000000001,0.948787,946705,106321669
11,"Mar 08, 2019",0.9241959999999999,0.93395,0.896175,0.9065540000000001,1711703,101569569
12,"Mar 07, 2019",0.945758,0.958176,0.917431,0.9241450000000001,4848074,103533720
13,"Mar 06, 2019",0.96245,0.9700110000000001,0.923216,0.9455459999999999,16959720,105923454
14,"Mar 05, 2019",0.878466,0.964076,0.87625,0.9602350000000001,2952127,107560479
15,"Mar 04, 2019",0.9175139999999999,0.925494,0.836968,0.8773920000000001,8171252,98271093
16,"Mar 03, 2019",0.97441,0.983698,0.909668,0.9157959999999999,6015417,102566028
17,"Mar 02, 2019",1.01,1.03,0.9594,0.976391,1185928,109327548
18,"Mar 01, 2019",1.03,1.08,1.01,1.01,2873114,113225521
19,"Feb 28, 2019",0.981984,1.06,0.981984,1.03,2859876,114952883
20,"Feb 27, 2019",1.01,1.09,0.944371,0.97885,4575256,109534036
21,"Feb 26, 2019",0.965511,1.03,0.94457,1.01,2518271,112443799
22,"Feb 25, 2019",0.951191,1.0,0.920264,0.967728,2704440,108252230
23,"Feb 24, 2019",0.9654530000000001,1.11,0.933939,0.949628,6832406,106221941
24,"Feb 23, 2019",0.960268,0.9735790000000001,0.929743,0.9613010000000001,1308378,107513809
25,"Feb 22, 2019",0.9338139999999999,0.9619049999999999,0.9168229999999999,0.9619049999999999,1559511,107554277
26,"Feb 21, 2019",1.03,1.03,0.9062870000000001,0.9296780000000001,3072663,103950883
27,"Feb 20, 2019",0.9411649999999999,1.06,0.9197649999999999,1.03,3644481,115201787
28,"Feb 19, 2019",0.987563,0.9880209999999999,0.8987959999999999,0.944001,3991252,105615468
29,"Feb 18, 2019",0.8544719999999999,1.1,0.8484950000000001,0.990201,10284588,110775956
30,"Feb 17, 2019",0.762727,0.9283610000000001,0.762727,0.8519200000000001,14015860,95297454
31,"Feb 16, 2019",0.745226,0.76915,0.733995,0.759043,923619,84901436
32,"Feb 15, 2019",0.76449,0.778888,0.73636,0.74324,988187,83128874
33,"Feb 14, 2019",0.801433,0.8646209999999999,0.7667069999999999,0.7667069999999999,2736112,85741918
34,"Feb 13, 2019",0.771184,0.8546520000000001,0.730455,0.803791,4613557,89880420
35,"Feb 12, 2019",0.69163,0.813358,0.6754140000000001,0.771917,5387749,86305548
36,"Feb 11, 2019",0.653881,0.721863,0.6366890000000001,0.6896180000000001,2576589,77079634
37,"Feb 10, 2019",0.637456,0.662088,0.635371,0.6537649999999999,661469,73063069
38,"Feb 09, 2019",0.647307,0.656994,0.630815,0.637046,560847,71189865
39,"Feb 08, 2019",0.5937359999999999,0.6553640000000001,0.59058,0.645764,1256971,72158869
40,"Feb 07, 2019",0.591429,0.620797,0.5888800000000001,0.592761,1047265,66231274
41,"Feb 06, 2019",0.620405,0.620405,0.587477,0.591363,413494,66067979
